Latest: Time (min),Latest: Dissolved Oxygen 1 (mg/L),Latest: Salinity (ppt),Latest: Temperature (°C),Latest: Pressure (kPa),Latest: Dissolved Oxygen 2 (mg/L),Latest: Dissolved Oxygen 3 (mg/L),Latest: Dissolved Oxygen 4(mg/L),Latest: FlowV3 (V),Latest: FlowV4 (V),Latest: Potential (V),Latest: Potential 2 (V),Latest: Time-run (min),Latest: Sawtooth,Latest: PWM(Circ=1 Flush=0),Latest: Flag,Latest: DO1cor (mg/L),Latest: NoSlopeSamples,Latest: DO1slope ((mg/L)/min),Latest: VO2-1 (mg/kg/h),Latest: collapse(Time) (min),Latest: collapse(VO2-1) (mg/kg/h),Latest: NoRestSamples,Latest: DO2cor (mg/L),Latest: DO2slope ((mg/L)/min),Latest: VO2-2 (mg/kg/h),Latest: collapse(VO2-2) (mg/kg/h),Latest: DO3cor (mg/L),Latest: DO4cor (mg/L),Latest: DO3slope ((mg/L)/min),Latest: DO4slope ((mg/L)min),Latest: VO2-3 (mg/kg/h),Latest: VO2-4 (mg/kg/h),Latest: collapse(VO2-3) (mg/kg/h),Latest: collapse(VO2-4) (mg/kg/h)
46.91666667,6.982942741,17.19949128,26.15391123,101.8835,7.075511799,6.97921286,7.162994659,2.065353394,2.084503174,2.034378052,2.100448608,46.91666667,0.691666667,1,,6.223261481,224,,,,,0,6.315830538,,,,6.403313399,6.2195316,,,,,,
46.93333333,6.983281822,17.20598375,26.15536046,101.8852188,7.074155476,6.978534698,7.16333374,2.065200806,2.084503174,2.034301758,2.100601196,46.93333333,0.693333333,1,,6.223331223,225,,,,,0,6.314204877,,,,6.403383142,6.2185841,,,,,,
46.95,6.983281822,17.22546118,26.1582589,101.8869375,7.074155476,6.983959991,7.159264771,2.065200806,2.08442688,2.034225464,2.100296021,46.95,0.695,1,,6.222505836,224,,,,,0,6.31337949,,,,6.398488785,6.223184006,,,,,,
46.96666667,6.983281822,17.1939263,26.15246201,101.8869375,7.068730183,6.978534698,7.159264771,2.065048218,2.084579468,2.034301758,2.100372314,46.96666667,0.696666667,1,,6.223828943,224,,,,,0,6.309277304,,,,6.399811892,6.21908182,,,,,,
46.98333333,6.982942741,17.20041878,26.14666512,101.8835,7.069069264,6.977178375,7.157908447,2.065200806,2.084579468,2.034225464,2.100448608,46.98333333,0.698333333,1,,6.223133379,225,,,,,0,6.309259902,,,,6.398099085,6.217369013,,,,,,
47,6.988368034,17.20134627,26.1452159,101.8852188,7.065000294,6.973448486,7.159942932,2.065200806,2.08442688,2.03414917,2.100524902,47,0.7,1,,6.228500267,224,,,,,0,6.305132527,,,,6.400075165,6.213580719,,,,,,
47.01666667,6.988368034,17.19949128,26.15680968,101.8852188,7.059235921,6.972770325,7.15892569,2.065124512,2.084503174,2.034225464,2.100448608,47.01666667,0.701666667,1,,6.228721612,224,,,,,0,6.299589499,,,,6.399279268,6.213123903,,,,,,
47.03333333,6.988028953,17.22360618,26.15680968,101.8869375,7.061609486,6.978195618,7.15892569,2.0652771,2.084350586,2.03414917,2.10067749,47.03333333,0.703333333,1,,6.227317454,225,,,,,0,6.300897987,,,,6.39821419,6.217484118,,,,,,
47.05,6.987689872,17.20041878,26.15246201,101.8886563,7.061270405,6.973109406,7.159264771,2.0652771,2.084579468,2.034378052,2.100372314,47.05,0.705,1,,6.227950222,224,,,,,0,6.301530755,,,,6.39952512,6.213369755,,,,,,
47.06666667,6.987011711,17.20691125,26.15536046,101.8869375,7.059914082,6.973448486,7.159603851,2.065353394,2.084350586,2.034301758,2.100448608,47.06666667,0.706666667,1,,6.227020147,224,,,,,0,6.299922518,,,,6.399612287,6.213456922,,,,,,
47.08333333,6.988368034,17.20876624,26.15680968,101.8869375,7.056523274,6.968701355,7.159603851,2.065353394,2.08442688,2.034225464,2.100219727,47.08333333,0.708333333,1,,6.228311967,225,,,,,0,6.296467207,,,,6.399547784,6.208645288,,,,,,
47.1,6.988368034,17.21247623,26.15246201,101.8869375,7.055506032,6.968701355,7.153161316,2.065124512,2.084503174,2.034225464,2.100296021,47.1,0.71,1,,6.228095808,224,,,,,0,6.295233806,,,,6.39288909,6.208429129,,,,,,
47.11666667,6.982942741,17.19578129,26.14811434,101.8852188,7.046689931,6.968701355,7.15892569,2.065200806,2.084503174,2.034225464,2.100448608,47.11666667,0.711666667,1,,6.223355661,224,,,,,0,6.287102851,,,,6.399338609,6.209114275,,,,,,
47.13333333,6.982942741,17.20691125,26.14666512,101.8817813,7.047707173,6.968362274,7.15892569,2.065353394,2.084503174,2.03414917,2.100372314,47.13333333,0.713333333,1,,6.222846581,225,,,,,0,6.287611013,,,,6.39882953,6.208266114,,,,,,
47.15,6.988368034,17.19949128,26.16115736,101.8817813,7.047368093,6.969040436,7.15892569,2.065353394,2.084350586,2.034301758,2.100448608,47.15,0.715,1,,6.228773857,224,,,,,0,6.287773915,,,,6.399331513,6.209446259,,,,,,
47.16666667,6.983281822,17.21062123,26.17130196,101.8835,7.047368093,6.968701355,7.162316498,2.065124512,2.084350586,2.03414917,2.100296021,47.16666667,0.716666667,1,,6.22331802,224,,,,,0,6.287404291,,,,6.402352696,6.208737553,,,,,,
47.18333333,6.988028953,17.22082369,26.16550504,101.8852188,7.0419428,6.972431244,7.162994659,2.065200806,2.08442688,2.034072876,2.100448608,47.18333333,0.718333333,1,,6.227544948,225,,,,,0,6.281458795,,,,6.402510655,6.211947239,,,,,,
47.2,6.983959983,17.19856378,26.16115736,101.8835,7.043299123,6.973448486,7.162316498,2.065200806,2.08442688,2.034225464,2.100372314,47.2,0.72,1,,6.224406768,224,,,,,0,6.283745908,,,,6.402763282,6.213895271,,,,,,
47.21666667,6.988368034,17.21062123,26.15680968,101.890375,7.042620961,6.972092163,7.162316498,2.0652771,2.084503174,2.034225464,2.100372314,47.21666667,0.721666667,1,,6.228230038,224,,,,,0,6.282482966,,,,6.402178502,6.211954167,,,,,,
47.23333333,6.983281822,17.19856378,26.16550504,101.890375,7.042281881,6.973448486,7.162994659,2.065353394,2.084655762,2.034225464,2.100524902,47.23333333,0.723333333,1,,6.223780831,225,,,,,0,6.28278089,,,,6.403493668,6.213947495,,,,,,
47.25,6.983281822,17.21804121,26.16550504,101.8869375,7.0419428,6.973109406,7.170115356,2.065048218,2.084503174,2.034225464,2.100219727,47.25,0.725,1,,6.222920694,224,,,,,0,6.281581672,,,,6.409754228,6.212748278,,,,,,
47.26666667,6.98260366,17.19670879,26.16985273,101.8886563,7.041603719,6.973787567,7.168759033,2.065200806,2.084503174,2.034378052,2.100524902,47.26666667,0.726666667,1,,6.223236789,224,,,,,0,6.282236848,,,,6.409392162,6.214420696,,,,,,
47.28333333,6.983281822,17.20320126,26.17275119,101.8886563,7.041603719,6.968023193,7.170115356,2.065200806,2.084350586,2.033920288,2.100143433,47.28333333,0.728333333,1,,6.223663063,225,,,,,0,6.28198496,,,,6.410496597,6.208404434,,,,,,
47.3,6.987689872,17.2198962,26.16695427,101.8869375,7.041603719,6.968701355,7.169776276,2.064971924,2.084579468,2.034072876,2.100448608,47.3,0.73,1,,6.227264252,224,,,,,0,6.281178099,,,,6.409350656,6.208275735,,,,,,
47.31666667,6.988368034,17.19856378,26.16695427,101.8835,7.0419428,6.969040436,7.175540649,2.065200806,2.08442688,2.034225464,2.100372314,47.31666667,0.731666667,1,,6.228884447,224,,,,,0,6.282459213,,,,6.416057063,6.209556849,,,,,,
47.33333333,6.988707115,17.22082369,26.16550504,101.8886563,7.042281881,6.968701355,7.17587973,2.0652771,2.08442688,2.034225464,2.100448608,47.33333333,0.733333333,1,,6.22822311,225,,,,,0,6.281797876,,,,6.415395726,6.20821735,,,,,,
47.35,6.983281822,17.20320126,26.16550504,101.8886563,7.043299123,6.968701355,7.169776276,2.065124512,2.084350586,2.034378052,2.100448608,47.35,0.735,1,,6.223576036,224,,,,,0,6.283593338,,,,6.41007049,6.208995569,,,,,,
47.36666667,6.983281822,17.23937362,26.16695427,101.8886563,7.041603719,6.969040436,7.173167084,2.065124512,2.084274292,2.034225464,2.100296021,47.36666667,0.736666667,1,,6.221996085,224,,,,,0,6.280317982,,,,6.411881347,6.207754699,,,,,,
47.38333333,6.982264579,17.19578129,26.16985273,101.8852188,7.038212911,6.968701355,7.169437195,2.065353394,2.084503174,2.034225464,2.100372314,47.38333333,0.738333333,1,,6.222938664,225,,,,,0,6.278886996,,,,6.41011128,6.20937544,,,,,,
47.4,6.983281822,17.21433122,26.16695427,101.8852188,7.031092214,6.968362274,7.173506165,2.0652771,2.084579468,2.034301758,2.100372314,47.4,0.74,1,,6.22310195,224,,,,,0,6.270912342,,,,6.413326293,6.208182402,,,,,,
47.41666667,6.983281822,17.20227377,26.16260658,101.8920938,7.026345083,6.968362274,7.170454437,2.065124512,2.084503174,2.034225464,2.100372314,47.41666667,0.741666667,1,,6.223582173,224,,,,,0,6.266645435,,,,6.410754789,6.208662626,,,,,,
47.43333333,6.982264579,17.23009866,26.16550504,101.890375,7.026006002,6.969379517,7.168759033,2.065124512,2.084350586,2.034225464,2.100524902,47.43333333,0.743333333,1,,6.221370986,225,,,,,0,6.265112409,,,,6.407865439,6.208485923,,,,,,
47.45,6.98260366,17.21154873,26.16115736,101.8989688,7.025666922,6.968023193,7.162655579,2.0652771,2.084503174,2.034454346,2.100372314,47.45,0.745,1,,6.222476981,224,,,,,0,6.265540242,,,,6.402528899,6.207896514,,,,,,
47.46666667,6.98260366,17.19949128,26.15536046,101.8869375,7.021937033,6.969040436,7.158586609,2.065124512,2.08442688,2.034072876,2.100524902,47.46666667,0.746666667,1,,6.22293982,224,,,,,0,6.262273193,,,,6.398922769,6.209376596,,,,,,
47.48333333,6.983281822,17.20227377,26.16260658,101.8920938,7.020241629,6.968362274,7.153839478,2.065200806,2.084579468,2.034301758,2.100448608,47.48333333,0.748333333,1,,6.223582173,225,,,,,0,6.26054198,,,,6.394139829,6.208662626,,,,,,
47.5,6.978873771,17.20227377,26.17130196,101.890375,7.019902548,6.968362274,7.153500397,2.065200806,2.084503174,2.034225464,2.100219727,47.5,0.75,1,,6.219278566,224,,,,,0,6.260307343,,,,6.393905191,6.208767069,,,,,,
47.51666667,6.978873771,17.21525872,26.17275119,101.8955313,7.020241629,6.964632385,7.153500397,2.065200806,2.08442688,2.03414917,2.100296021,47.51666667,0.751666667,1,,6.218722608,224,,,,,0,6.260090465,,,,6.393349233,6.204481221,,,,,,
47.53333333,6.979891014,17.1948538,26.16550504,101.8938125,7.018207144,6.968362274,7.153839478,2.065353394,2.084579468,2.034225464,2.100448608,47.53333333,0.753333333,1,,6.220553859,225,,,,,0,6.258869989,,,,6.394502322,6.209025119,,,,,,
47.55,6.979212852,17.20041878,26.16405581,101.8886563,7.015833578,6.968701355,7.153500397,2.065200806,2.084579468,2.034225464,2.100601196,47.55,0.755,1,,6.219612535,224,,,,,0,6.256233262,,,,6.39390008,6.209101038,,,,,,
47.56666667,6.979212852,17.20320126,26.16550504,101.8886563,7.017528982,6.963615143,7.154517639,2.065124512,2.084503174,2.034378052,2.100372314,47.56666667,0.756666667,1,,6.219507067,224,,,,,0,6.257823197,,,,6.394811854,6.203909357,,,,,,
47.58333333,6.974465721,17.19949128,26.17275119,101.8920938,7.016172659,6.963954224,7.153500397,2.065124512,2.08442688,2.034225464,2.100448608,47.58333333,0.758333333,1,,6.215010779,225,,,,,0,6.256717717,,,,6.394045455,6.204499281,,,,,,
47.6,6.97378756,17.22638867,26.17999736,101.890375,7.018207144,6.962936981,7.153161316,2.065124512,2.084350586,2.034072876,2.100296021,47.6,0.76,1,,6.213232042,224,,,,,0,6.257651626,,,,6.392605798,6.202381463,,,,,,
47.61666667,6.97378756,17.1948538,26.17130196,101.8869375,7.015833578,6.955477203,7.159942932,2.065353394,2.08442688,2.03414917,2.100448608,47.61666667,0.761666667,1,,6.214519995,224,,,,,0,6.256566014,,,,6.400675368,6.196209639,,,,,,
47.63333333,6.97412664,17.23751863,26.17275119,101.8869375,7.02058071,6.955477203,7.15892569,2.065200806,2.084579468,2.03414917,2.100296021,47.63333333,0.763333333,1,,6.212992575,225,,,,,0,6.259446645,,,,6.397791625,6.194343138,,,,,,
47.65,6.97378756,17.20969374,26.17709889,101.8955313,7.017868063,6.950390991,7.159603851,2.065353394,2.08442688,2.03414917,2.100448608,47.65,0.765,1,,6.213934334,224,,,,,0,6.258014838,,,,6.399750626,6.190537766,,,,,,
47.66666667,6.974465721,17.24030112,26.17420042,101.8938125,7.017528982,6.950730072,7.15892569,2.065200806,2.08442688,2.034301758,2.100372314,47.66666667,0.766666667,1,,6.213226231,224,,,,,0,6.256289492,,,,6.397686199,6.189490582,,,,,,
47.68333333,6.97378756,17.19949128,26.17130196,101.8920938,7.02058071,6.950730072,7.159264771,2.065200806,2.08442688,2.03414917,2.100296021,47.68333333,0.768333333,1,,6.21431522,225,,,,,0,6.26110837,,,,6.399792431,6.191257732,,,,,,
47.7,6.97412664,17.24122861,26.17420042,101.8920938,7.021258871,6.950390991,7.158586609,2.065124512,2.084503174,2.034225464,2.100296021,47.7,0.77,1,,6.212846197,224,,,,,0,6.259978428,,,,6.397306165,6.189110548,,,,,,
47.71666667,6.97378756,17.20412876,26.16695427,101.890375,7.016850821,6.946661102,7.159942932,2.065200806,2.084350586,2.034072876,2.100372314,47.71666667,0.771666667,1,,6.214058225,224,,,,,0,6.257121486,,,,6.400213598,6.186931768,,,,,,
47.73333333,6.973448479,17.23288115,26.16260658,101.8938125,7.01651174,6.94564386,7.159942932,2.065353394,2.084274292,2.034225464,2.100219727,47.73333333,0.773333333,1,,6.212397124,225,,,,,0,6.255460386,,,,6.398891578,6.184592505,,,,,,
47.75,6.97378756,17.20227377,26.15970813,101.8920938,7.018885306,6.946661102,7.153500397,2.0652771,2.084503174,2.034301758,2.100296021,47.75,0.775,1,,6.214053081,224,,,,,0,6.259150828,,,,6.393765919,6.186926624,,,,,,
47.76666667,6.97412664,17.21711371,26.15970813,101.89725,7.018207144,6.946661102,7.154178558,2.065200806,2.084579468,2.034301758,2.100448608,47.76666667,0.776666667,1,,6.21373676,224,,,,,0,6.257817263,,,,6.393788678,6.186271222,,,,,,
47.78333333,6.97412664,17.20227377,26.16405581,101.9006875,7.02091979,6.946661102,7.145701538,2.065200806,2.084503174,2.034301758,2.100372314,47.78333333,0.778333333,1,,6.214444404,225,,,,,0,6.261237554,,,,6.386019301,6.186978866,,,,,,
47.8,6.97378756,17.21433122,26.1582589,101.8938125,7.019563467,6.947000183,7.145701538,2.065353394,2.084350586,2.03414917,2.100524902,47.8,0.78,1,,6.213503137,224,,,,,0,6.259279045,,,,6.385417116,6.186715761,,,,,,
47.81666667,6.97412664,17.21804121,26.16115736,101.8852188,7.02091979,6.947000183,7.1463797,2.065353394,2.08442688,2.034301758,2.100296021,47.81666667,0.781666667,1,,6.213713229,224,,,,,0,6.260506379,,,,6.385966288,6.186586771,,,,,,
47.83333333,6.972770317,17.20320126,26.15970813,101.890375,7.017868063,6.939201324,7.154178558,2.065200806,2.084579468,2.034225464,2.100219727,47.83333333,0.783333333,1,,6.212994876,225,,,,,0,6.258092623,,,,6.394403118,6.179425884,,,,,,
47.85,6.97412664,17.23009866,26.16115736,101.8989688,7.011764609,6.939879486,7.153500397,2.065353394,2.084350586,2.033996582,2.100219727,47.85,0.785,1,,6.213180726,224,,,,,0,6.250818695,,,,6.392554483,6.178933572,,,,,,
47.86666667,6.97412664,17.20505626,26.16550504,101.8955313,7.004304831,6.940896729,7.145701538,2.0652771,2.084197998,2.034225464,2.100524902,47.86666667,0.786666667,1,,6.214338937,224,,,,,0,6.244517128,,,,6.385913835,6.181109025,,,,,,
47.88333333,6.973448479,17.24030112,26.1684035,101.8869375,7.002270347,6.939540405,7.145701538,2.065200806,2.084579468,2.034378052,2.100372314,47.88333333,0.788333333,1,,6.212139228,225,,,,,0,6.240961096,,,,6.384392288,6.178231155,,,,,,
47.9,6.97412664,17.23288115,26.16695427,101.8955313,7.001931266,6.938862244,7.146040619,2.065200806,2.084350586,2.03414917,2.100448608,47.9,0.79,1,,6.213127609,224,,,,,0,6.240932234,,,,6.385041588,6.177863212,,,,,,
47.91666667,6.966666863,17.23473614,26.16260658,101.89725,6.996505973,6.940218567,7.145701538,2.065048218,2.084579468,2.034072876,2.100524902,47.91666667,0.791666667,1,,6.205533587,224,,,,,0,6.235372697,,,,6.384568262,6.179085291,,,,,,
47.93333333,6.967345024,17.20227377,26.1582589,101.8938125,6.987689872,6.940218567,7.145701538,2.065124512,2.084197998,2.03414917,2.100524902,47.93333333,0.793333333,1,,6.207593129,225,,,,,0,6.227937977,,,,6.385949642,6.180466671,,,,,,
47.95,6.97412664,17.20691125,26.1582589,101.890375,6.988707115,6.940218567,7.140276245,2.065353394,2.084732056,2.034225464,2.100448608,47.95,0.795,1,,6.214169927,224,,,,,0,6.228750401,,,,6.380319532,6.180261853,,,,,,
47.96666667,6.967345024,17.20412876,26.16115736,101.8989688,6.988368034,6.93309787,7.136207275,2.0652771,2.084579468,2.034225464,2.100524902,47.96666667,0.796666667,1,,6.207546039,224,,,,,0,6.228569048,,,,6.37640829,6.173298884,,,,,,
47.98333333,6.966666863,17.20134627,26.1582589,101.8938125,6.983281822,6.934454193,7.136207275,2.065048218,2.08442688,2.034301758,2.100372314,47.98333333,0.798333333,1,,6.206955931,225,,,,,0,6.22357089,,,,6.376496343,6.174743261,,,,,,
48,6.967005944,17.20227377,26.14231747,101.8869375,6.987689872,6.934115112,7.131799225,2.0652771,2.084503174,2.034301758,2.100143433,48,0.8,1,,6.20706233,224,,,,,0,6.227746258,,,,6.371855611,6.174171498,,,,,,
48.01666667,6.974465721,17.19856378,26.14811434,101.8920938,6.981925499,6.930046143,7.132138306,2.065124512,2.08442688,2.034072876,2.100524902,48.01666667,0.801666667,1,,6.21475573,224,,,,,0,6.222215508,,,,6.372428315,6.170336152,,,,,,
48.03333333,6.967345024,17.20041878,26.14811434,101.89725,6.98260366,6.929707062,7.131460144,2.065124512,2.084350586,2.034225464,2.100372314,48.03333333,0.803333333,1,,6.207553093,225,,,,,0,6.222811729,,,,6.371668213,6.16991513,,,,,,
48.05,6.967345024,17.20320126,26.15101279,101.8920938,6.981925499,6.934115112,7.131799225,2.065124512,2.084579468,2.03414917,2.100448608,48.05,0.805,1,,6.207465044,224,,,,,0,6.222045518,,,,6.371919245,6.174235132,,,,,,
48.06666667,6.966327782,17.20227377,26.14666512,101.89725,6.976839287,6.934454193,7.135868195,2.0652771,2.08442688,2.034301758,2.100448608,48.06666667,0.806666667,1,,6.206436478,224,,,,,0,6.216947982,,,,6.37597689,6.174562889,,,,,,
48.08333333,6.967005944,17.20505626,26.14811434,101.9024063,6.977178367,6.933776031,7.135529114,2.065200806,2.08442688,2.034225464,2.100296021,48.08333333,0.808333333,1,,6.207009161,225,,,,,0,6.217181585,,,,6.375532332,6.173779249,,,,,,
48.1,6.962597893,17.20412876,26.13941903,101.8920938,6.976161125,6.933776031,7.134850952,2.065200806,2.08442688,2.034301758,2.100448608,48.1,0.81,1,,6.202537445,224,,,,,0,6.216100677,,,,6.374790504,6.173715583,,,,,,
48.11666667,6.963615136,17.20134627,26.13941903,101.8920938,6.976839287,6.933776031,7.135529114,2.065353394,2.084350586,2.034225464,2.100296021,48.11666667,0.811666667,1,,6.203677615,224,,,,,0,6.216901766,,,,6.375591593,6.173838511,,,,,,
48.13333333,6.95683352,17.20412876,26.14231747,101.8955313,6.973109398,6.934115112,7.131799225,2.065200806,2.084503174,2.03414917,2.100448608,48.13333333,0.813333333,1,,6.196807958,225,,,,,0,6.213083836,,,,6.371773663,6.174089551,,,,,,
48.15,6.95683352,17.21062123,26.14231747,101.8989688,6.972770317,6.9290289,7.131799225,2.065200806,2.08442688,2.034225464,2.100372314,48.15,0.815,1,,6.19652114,224,,,,,0,6.212457938,,,,6.371486846,6.168716521,,,,,,
48.16666667,6.957511681,17.20598375,26.14086825,101.8920938,6.973448479,6.928689819,7.131460144,2.065353394,2.084503174,2.034072876,2.100296021,48.16666667,0.816666667,1,,6.197386728,224,,,,,0,6.213323525,,,,6.37133519,6.168564866,,,,,,
48.18333333,6.956155358,17.1948538,26.14666512,101.8938125,6.968023186,6.925638092,7.126713013,2.065124512,2.084503174,2.034225464,2.100372314,48.18333333,0.818333333,1,,6.196591823,225,,,,,0,6.20845965,,,,6.367149477,6.166074557,,,,,,
48.2,6.957850762,17.19856378,26.14811434,101.8955313,6.968362267,6.925977173,7.126034851,2.0652771,2.08442688,2.034301758,2.100448608,48.2,0.82,1,,6.198140771,224,,,,,0,6.208652276,,,,6.36632486,6.166267182,,,,,,
48.21666667,6.957511681,17.20505626,26.14376669,101.8920938,6.967684105,6.92495993,7.126373932,2.065200806,2.084579468,2.034378052,2.100448608,48.21666667,0.821666667,1,,6.197462587,224,,,,,0,6.207635011,,,,6.366324837,6.164910836,,,,,,
48.23333333,6.9571726,17.21062123,26.14956357,101.8938125,6.967005944,6.919873718,7.127052094,2.065200806,2.084503174,2.034301758,2.100296021,48.23333333,0.823333333,1,,6.196947436,225,,,,,0,6.20678078,,,,6.36682693,6.159648554,,,,,,
48.25,6.957511681,17.20505626,26.16695427,101.8920938,6.968362267,6.919534637,7.127052094,2.065200806,2.084579468,2.034225464,2.100448608,48.25,0.825,1,,6.197741389,224,,,,,0,6.208591974,,,,6.367281801,6.159764345,,,,,,
48.26666667,6.957511681,17.23288115,26.16985273,101.8938125,6.968023186,6.919873718,7.127391174,2.065124512,2.084503174,2.034225464,2.100372314,48.26666667,0.826666667,1,,6.196547522,224,,,,,0,6.207059027,,,,6.366427015,6.158909559,,,,,,
48.28333333,6.9571726,17.21154873,26.16985273,101.8920938,6.960224328,6.92495993,7.132138306,2.065200806,2.084503174,2.033996582,2.100219727,48.28333333,0.828333333,1,,6.197150432,225,,,,,0,6.200202159,,,,6.372116137,6.164937762,,,,,,
48.3,6.957511681,17.23195365,26.16550504,101.890375,6.960563408,6.925977173,7.132138306,2.065200806,2.084579468,2.034072876,2.100448608,48.3,0.83,1,,6.19653617,224,,,,,0,6.199587897,,,,6.371162794,6.165001661,,,,,,
48.31666667,6.950730065,17.20598375,26.16260658,101.8920938,6.963615136,6.925299011,7.132138306,2.065200806,2.084350586,2.034301758,2.100524902,48.31666667,0.831666667,1,,6.190866574,224,,,,,0,6.203751644,,,,6.372274814,6.16543552,,,,,,
48.33333333,6.950730065,17.21618621,26.16260658,101.8886563,6.960563408,6.925638092,7.135190033,2.0652771,2.084579468,2.034225464,2.100372314,48.33333333,0.833333333,1,,6.190416005,225,,,,,0,6.200249348,,,,6.374875973,6.165324032,,,,,,
48.35,6.950390984,17.20412876,26.1582589,101.89725,6.959885247,6.919534637,7.135190033,2.065200806,2.084579468,2.033920288,2.100372314,48.35,0.835,1,,6.190557162,224,,,,,0,6.200051424,,,,6.37535621,6.159700815,,,,,,
48.36666667,6.949712823,17.1948538,26.15536046,101.8938125,6.960224328,6.919534637,7.135868195,2.0652771,2.084503174,2.03414917,2.100372314,48.36666667,0.836666667,1,,6.19025381,224,,,,,0,6.200765315,,,,6.376409182,6.160075625,,,,,,
48.38333333,6.949034661,17.19670879,26.15680968,101.8938125,6.960563408,6.92055188,7.132477386,2.0652771,2.08442688,2.034072876,2.100448608,48.38333333,0.838333333,1,,6.189511133,225,,,,,0,6.201039881,,,,6.372953859,6.161028352,,,,,,
48.4,6.954120873,17.21062123,26.14956357,101.8886563,6.955816277,6.919534637,7.132477386,2.065353394,2.084503174,2.034301758,2.100448608,48.4,0.84,1,,6.193895709,224,,,,,0,6.195591113,,,,6.372252222,6.159309473,,,,,,
48.41666667,6.950390984,17.22360618,26.15680968,101.8886563,6.960902489,6.92055188,7.135190033,2.065353394,2.084503174,2.034301758,2.100296021,48.41666667,0.841666667,1,,6.189679485,224,,,,,0,6.20019099,,,,6.374478533,6.15984038,,,,,,
